EqName	FreeNormalStand	FreeSpecialStand	FreeFightStand	MeleeWNormalStand	MeleeWSpecialStand	MeleeWFightStand	RangeWNormalStand	RangeWSpecialStand	RangeWFightStand	DoubleWNormalStand	DoubleWSpecialStand	DoubleWFightStand	FreeWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	FreeRun	MeleeWRun	RangeWRun	DoubleWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	FreeAttack	DartThrow	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SitDown	JumpFly	RideNormalStand	RideSepcialStand	RideFightStand	RideWalk	RideRun	RidePuncture	RideCut	RideMagic	RideWound	RideDie
mantle10	pf010_es02.spr	pf010_es02.spr	pf010_es01.spr	pf010_ss02.spr	pf010_ss01.spr	pf010_ss01.spr	pf010_ls02.spr	pf010_ls01.spr	pf010_ls01.spr	pf010_ds02.spr	pf010_ds01.spr	pf010_ds01.spr	pf010_ew.spr	pf010_sw.spr	pf010_lw.spr	pf010_dw.spr	pf010_er.spr	pf010_sr.spr	pf010_lr.spr	pf010_dr.spr	pf010_eb.spr	pf010_sb.spr	pf010_lb.spr	pf010_db.spr	pf010_ed.spr	pf010_sd.spr	pf010_ld.spr	pf010_dd.spr	pf010_ea01.spr	pf010_ea02.spr	pf010_sa01.spr	pf010_sa02.spr	pf010_la01.spr	pf010_la02.spr	pf010_da01.spr	pf010_da02.spr	pf010_em.spr	pf010_sm.spr	pf010_lm.spr	pf010_dm.spr	pf010_zz.spr	pf010_jp.spr	pf010_rs01.spr	pf010_rs01.spr	pf010_rs01.spr	pf010_rw.spr	pf010_rr.spr	pf010_ra01.spr	pf010_ra02.spr	pf010_rm.spr	pf010_rb.spr	pf010_rd.spr
mantle11	fm_vipwind_01_es02.spr	fm_vipwind_01_es02.spr	fm_vipwind_01_es01.spr	fm_vipwind_01_ss02.spr	fm_vipwind_01_ss01.spr	fm_vipwind_01_ss01.spr	fm_vipwind_01_ls02.spr	fm_vipwind_01_ls01.spr	fm_vipwind_01_ls01.spr	fm_vipwind_01_ds02.spr	fm_vipwind_01_ds01.spr	fm_vipwind_01_ds01.spr	fm_vipwind_01_ew.spr	fm_vipwind_01_sw.spr	fm_vipwind_01_lw.spr	fm_vipwind_01_dw.spr	fm_vipwind_01_er.spr	fm_vipwind_01_sr.spr	fm_vipwind_01_lr.spr	fm_vipwind_01_dr.spr	fm_vipwind_01_eb.spr	fm_vipwind_01_sb.spr	fm_vipwind_01_lb.spr	fm_vipwind_01_db.spr	fm_vipwind_01_ed.spr	fm_vipwind_01_sd.spr	fm_vipwind_01_ld.spr	fm_vipwind_01_dd.spr	fm_vipwind_01_ea01.spr	fm_vipwind_01_ea02.spr	fm_vipwind_01_sa01.spr	fm_vipwind_01_sa02.spr	fm_vipwind_01_la01.spr	fm_vipwind_01_la02.spr	fm_vipwind_01_da01.spr	fm_vipwind_01_da02.spr	fm_vipwind_01_em.spr	fm_vipwind_01_sm.spr	fm_vipwind_01_lm.spr	fm_vipwind_01_dm.spr	fm_vipwind_01_zz.spr	fm_vipwind_01_jp.spr	fm_vipwind_01_rs01.spr	fm_vipwind_01_rs01.spr	fm_vipwind_01_rs01.spr	fm_vipwind_01_rw.spr	fm_vipwind_01_rr.spr	fm_vipwind_01_ra01.spr	fm_vipwind_01_ra02.spr	fm_vipwind_01_rm.spr	fm_vipwind_01_rb.spr	fm_vipwind_01_rd.spr
mantle12	fm_006_sd_es02.spr	fm_006_sd_es02.spr	fm_006_sd_es01.spr	fm_006_sd_ss02.spr	fm_006_sd_ss01.spr	fm_006_sd_ss01.spr	fm_006_sd_ls02.spr	fm_006_sd_ls01.spr	fm_006_sd_ls01.spr	fm_006_sd_ds02.spr	fm_006_sd_ds01.spr	fm_006_sd_ds01.spr	fm_006_sd_ew.spr	fm_006_sd_sw.spr	fm_006_sd_lw.spr	fm_006_sd_dw.spr	fm_006_sd_er.spr	fm_006_sd_sr.spr	fm_006_sd_lr.spr	fm_006_sd_dr.spr	fm_006_sd_eb.spr	fm_006_sd_sb.spr	fm_006_sd_lb.spr	fm_006_sd_db.spr	fm_006_sd_ed.spr	fm_006_sd_sd.spr	fm_006_sd_ld.spr	fm_006_sd_dd.spr	fm_006_sd_ea01.spr	fm_006_sd_ea02.spr	fm_006_sd_sa01.spr	fm_006_sd_sa02.spr	fm_006_sd_la01.spr	fm_006_sd_la02.spr	fm_006_sd_da01.spr	fm_006_sd_da02.spr	fm_006_sd_em.spr	fm_006_sd_sm.spr	fm_006_sd_lm.spr	fm_006_sd_dm.spr	fm_006_sd_zz.spr	fm_006_sd_jp.spr	fm_006_sd_rs01.spr	fm_006_sd_rs01.spr	fm_006_sd_rs01.spr	fm_006_sd_rw.spr	fm_006_sd_rr.spr	fm_006_sd_ra01.spr	fm_006_sd_ra02.spr	fm_006_sd_rm.spr	fm_006_sd_rb.spr	fm_006_sd_rd.spr
mantle13	xianhua_da_es02.spr	xianhua_da_es02.spr	xianhua_da_es01.spr	xianhua_da_ss02.spr	xianhua_da_ss01.spr	xianhua_da_ss01.spr	xianhua_da_ls02.spr	xianhua_da_ls01.spr	xianhua_da_ls01.spr	xianhua_da_ds02.spr	xianhua_da_ds01.spr	xianhua_da_ds01.spr	xianhua_da_ew.spr	xianhua_da_sw.spr	xianhua_da_lw.spr	xianhua_da_dw.spr	xianhua_da_er.spr	xianhua_da_sr.spr	xianhua_da_lr.spr	xianhua_da_dr.spr	xianhua_da_eb.spr	xianhua_da_sb.spr	xianhua_da_lb.spr	xianhua_da_db.spr	xianhua_da_ed.spr	xianhua_da_sd.spr	xianhua_da_ld.spr	xianhua_da_dd.spr	xianhua_da_ea01.spr	xianhua_da_ea02.spr	xianhua_da_sa01.spr	xianhua_da_sa02.spr	xianhua_da_la01.spr	xianhua_da_la02.spr	xianhua_da_da01.spr	xianhua_da_da02.spr	xianhua_da_em.spr	xianhua_da_sm.spr	xianhua_da_lm.spr	xianhua_da_dm.spr	xianhua_da_zz.spr	xianhua_da_jp.spr	xianhua_da_rs01.spr	xianhua_da_rs01.spr	xianhua_da_rs01.spr	xianhua_da_rw.spr	xianhua_da_rr.spr	xianhua_da_ra01.spr	xianhua_da_ra02.spr	xianhua_da_rm.spr	xianhua_da_rb.spr	xianhua_da_rd.spr
mantle14	xianhua_zhong_es02.spr	xianhua_zhong_es02.spr	xianhua_zhong_es01.spr	xianhua_zhong_ss02.spr	xianhua_zhong_ss01.spr	xianhua_zhong_ss01.spr	xianhua_zhong_ls02.spr	xianhua_zhong_ls01.spr	xianhua_zhong_ls01.spr	xianhua_zhong_ds02.spr	xianhua_zhong_ds01.spr	xianhua_zhong_ds01.spr	xianhua_zhong_ew.spr	xianhua_zhong_sw.spr	xianhua_zhong_lw.spr	xianhua_zhong_dw.spr	xianhua_zhong_er.spr	xianhua_zhong_sr.spr	xianhua_zhong_lr.spr	xianhua_zhong_dr.spr	xianhua_zhong_eb.spr	xianhua_zhong_sb.spr	xianhua_zhong_lb.spr	xianhua_zhong_db.spr	xianhua_zhong_ed.spr	xianhua_zhong_sd.spr	xianhua_zhong_ld.spr	xianhua_zhong_dd.spr	xianhua_zhong_ea01.spr	xianhua_zhong_ea02.spr	xianhua_zhong_sa01.spr	xianhua_zhong_sa02.spr	xianhua_zhong_la01.spr	xianhua_zhong_la02.spr	xianhua_zhong_da01.spr	xianhua_zhong_da02.spr	xianhua_zhong_em.spr	xianhua_zhong_sm.spr	xianhua_zhong_lm.spr	xianhua_zhong_dm.spr	xianhua_zhong_zz.spr	xianhua_zhong_jp.spr	xianhua_zhong_rs01.spr	xianhua_zhong_rs01.spr	xianhua_zhong_rs01.spr	xianhua_zhong_rw.spr	xianhua_zhong_rr.spr	xianhua_zhong_ra01.spr	xianhua_zhong_ra02.spr	xianhua_zhong_rm.spr	xianhua_zhong_rb.spr	xianhua_zhong_rd.spr
mantle15	xianhua_xiao_es02.spr	xianhua_xiao_es02.spr	xianhua_xiao_es01.spr	xianhua_xiao_ss02.spr	xianhua_xiao_ss01.spr	xianhua_xiao_ss01.spr	xianhua_xiao_ls02.spr	xianhua_xiao_ls01.spr	xianhua_xiao_ls01.spr	xianhua_xiao_ds02.spr	xianhua_xiao_ds01.spr	xianhua_xiao_ds01.spr	xianhua_xiao_ew.spr	xianhua_xiao_sw.spr	xianhua_xiao_lw.spr	xianhua_xiao_dw.spr	xianhua_xiao_er.spr	xianhua_xiao_sr.spr	xianhua_xiao_lr.spr	xianhua_xiao_dr.spr	xianhua_xiao_eb.spr	xianhua_xiao_sb.spr	xianhua_xiao_lb.spr	xianhua_xiao_db.spr	xianhua_xiao_ed.spr	xianhua_xiao_sd.spr	xianhua_xiao_ld.spr	xianhua_xiao_dd.spr	xianhua_xiao_ea01.spr	xianhua_xiao_ea02.spr	xianhua_xiao_sa01.spr	xianhua_xiao_sa02.spr	xianhua_xiao_la01.spr	xianhua_xiao_la02.spr	xianhua_xiao_da01.spr	xianhua_xiao_da02.spr	xianhua_xiao_em.spr	xianhua_xiao_sm.spr	xianhua_xiao_lm.spr	xianhua_xiao_dm.spr	xianhua_xiao_zz.spr	xianhua_xiao_jp.spr	xianhua_xiao_rs01.spr	xianhua_xiao_rs01.spr	xianhua_xiao_rs01.spr	xianhua_xiao_rw.spr	xianhua_xiao_rr.spr	xianhua_xiao_ra01.spr	xianhua_xiao_ra02.spr	xianhua_xiao_rm.spr	xianhua_xiao_rb.spr	xianhua_xiao_rd.spr
mantle16																																																				
mantle17																																																				
mantle18																																																				
mantle19																																																				
mantle20																																																				
mantle21																																																				
mantle22																																																				
mantle23																																																				
mantle24																																																				
mantle25																																																				
mantle26																																																				
mantle27																																																				
mantle28																																																				
mantle29																																																				
mantle30																																																				
mantle31																																																				
																																																				
