EqName	FreeNormalStand	FreeSpecialStand	FreeFightStand	MeleeWNormalStand	MeleeWSpecialStand	MeleeWFightStand	RangeWNormalStand	RangeWSpecialStand	RangeWFightStand	DoubleWNormalStand	DoubleWSpecialStand	DoubleWFightStand	FreeWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	FreeRun	MeleeWRun	RangeWRun	DoubleWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	FreeAttack	DartThrow	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SitDown	JumpFly	RideNormalStand	RideSepcialStand	RideFightStand	RideWalk	RideRun	RidePuncture	RideCut	RideMagic	RideWound	RideDie
mantle10	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	128,8,1	128,8,1	128,8,1	64,8,1	64,8,1	64,8,1	64,8,1	80,8,1	80,8,1	104,8,1	80,8,1	88,8,1	64,8,1	112,8,1	104,8,1	80,8,1	72,8,1	96,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	88,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	120,8,1
mantle11	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	128,8,1	128,8,1	128,8,1	64,8,1	64,8,1	64,8,1	64,8,1	80,8,1	80,8,1	104,8,1	80,8,1	88,8,1	64,8,1	112,8,1	104,8,1	80,8,1	72,8,1	96,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	88,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	120,8,1
mantle12	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	128,8,1	128,8,1	128,8,1	64,8,1	64,8,1	64,8,1	64,8,1	80,8,1	80,8,1	104,8,1	80,8,1	88,8,1	64,8,1	112,8,1	104,8,1	80,8,1	72,8,1	96,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	88,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	120,8,1
mantle13	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	128,8,1	128,8,1	128,8,1	64,8,1	64,8,1	64,8,1	64,8,1	80,8,1	80,8,1	104,8,1	80,8,1	88,8,1	64,8,1	112,8,1	104,8,1	80,8,1	72,8,1	96,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	88,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	120,8,1
mantle14	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	128,8,1	128,8,1	128,8,1	64,8,1	64,8,1	64,8,1	64,8,1	80,8,1	80,8,1	104,8,1	80,8,1	88,8,1	64,8,1	112,8,1	104,8,1	80,8,1	72,8,1	96,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	88,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	120,8,1
mantle15	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	128,8,1	128,8,1	128,8,1	64,8,1	64,8,1	64,8,1	64,8,1	80,8,1	80,8,1	104,8,1	80,8,1	88,8,1	64,8,1	112,8,1	104,8,1	80,8,1	72,8,1	96,8,1	80,8,1	80,8,1	80,8,1	80,8,1	80,8,1	88,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	120,8,1
mantle16																																																				
mantle17																																																				
mantle18																																																				
mantle19																																																				
mantle20																																																				
mantle21																																																				
mantle22																																																				
mantle23																																																				
mantle24																																																				
mantle25																																																				
mantle26																																																				
mantle27																																																				
mantle28																																																				
mantle29																																																				
mantle30																																																				
mantle31																																																				
