EqName	FreeNormalStand	FreeSpecialStand	FreeFightStand	MeleeWNormalStand	MeleeWSpecialStand	MeleeWFightStand	RangeWNormalStand	RangeWSpecialStand	RangeWFightStand	DoubleWNormalStand	DoubleWSpecialStand	DoubleWFightStand	FreeWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	FreeRun	MeleeWRun	RangeWRun	DoubleWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	FreeAttack	DartThrow	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SitDown	JumpFly	RideNormalStand	RideSepcialStand	RideFightStand	RideWalk	RideRun	RidePuncture	RideCut	RideMagic	RideWound	RideDie
helm10	ma_010_hr_es02.spr	ma_010_hr_es02.spr	ma_010_hr_es01.spr	ma_010_hr_ss02.spr	ma_010_hr_ss01.spr	ma_010_hr_ss01.spr	ma_010_hr_ls02.spr	ma_010_hr_ls01.spr	ma_010_hr_ls01.spr	ma_010_hr_ds02.spr	ma_010_hr_ds01.spr	ma_010_hr_ds01.spr	ma_010_hr_ew.spr	ma_010_hr_sw.spr	ma_010_hr_lw.spr	ma_010_hr_dw.spr	ma_010_hr_er.spr	ma_010_hr_sr.spr	ma_010_hr_lr.spr	ma_010_hr_dr.spr	ma_010_hr_eb.spr	ma_010_hr_sb.spr	ma_010_hr_lb.spr	ma_010_hr_db.spr	ma_010_hr_ed.spr	ma_010_hr_sd.spr	ma_010_hr_ld.spr	ma_010_hr_dd.spr	ma_010_hr_ea01.spr	ma_010_hr_ea02.spr	ma_010_hr_sa01.spr	ma_010_hr_sa02.spr	ma_010_hr_la01.spr	ma_010_hr_la02.spr	ma_010_hr_da01.spr	ma_010_hr_da02.spr	ma_010_hr_em.spr	ma_010_hr_sm.spr	ma_010_hr_lm.spr	ma_010_hr_dm.spr	ma_010_hr_zz.spr	ma_010_hr_jp.spr	ma_010_hr_rs01.spr	ma_010_hr_rs01.spr	ma_010_hr_rs01.spr	ma_010_hr_rw.spr	ma_010_hr_rr.spr	ma_010_hr_ra01.spr	ma_010_hr_ra02.spr	ma_010_hr_rm.spr	ma_010_hr_rb.spr	ma_010_hr_rd.spr
helm11	ma_011_hr_es02.spr	ma_011_hr_es02.spr	ma_011_hr_es01.spr	ma_011_hr_ss02.spr	ma_011_hr_ss01.spr	ma_011_hr_ss01.spr	ma_011_hr_ls02.spr	ma_011_hr_ls01.spr	ma_011_hr_ls01.spr	ma_011_hr_ds02.spr	ma_011_hr_ds01.spr	ma_011_hr_ds01.spr	ma_011_hr_ew.spr	ma_011_hr_sw.spr	ma_011_hr_lw.spr	ma_011_hr_dw.spr	ma_011_hr_er.spr	ma_011_hr_sr.spr	ma_011_hr_lr.spr	ma_011_hr_dr.spr	ma_011_hr_eb.spr	ma_011_hr_sb.spr	ma_011_hr_lb.spr	ma_011_hr_db.spr	ma_011_hr_ed.spr	ma_011_hr_sd.spr	ma_011_hr_ld.spr	ma_011_hr_dd.spr	ma_011_hr_ea01.spr	ma_011_hr_ea02.spr	ma_011_hr_sa01.spr	ma_011_hr_sa02.spr	ma_011_hr_la01.spr	ma_011_hr_la02.spr	ma_011_hr_da01.spr	ma_011_hr_da02.spr	ma_011_hr_em.spr	ma_011_hr_sm.spr	ma_011_hr_lm.spr	ma_011_hr_dm.spr	ma_011_hr_zz.spr	ma_011_hr_jp.spr	ma_011_hr_rs01.spr	ma_011_hr_rs01.spr	ma_011_hr_rs01.spr	ma_011_hr_rw.spr	ma_011_hr_rr.spr	ma_011_hr_ra01.spr	ma_011_hr_ra02.spr	ma_011_hr_rm.spr	ma_011_hr_rb.spr	ma_011_hr_rd.spr
helm12																																																				
helm13																																																				
helm14	ma_014_hr_es02.spr	ma_014_hr_es02.spr	ma_014_hr_es01.spr	ma_014_hr_ss02.spr	ma_014_hr_ss01.spr	ma_014_hr_ss01.spr	ma_014_hr_ls02.spr	ma_014_hr_ls01.spr	ma_014_hr_ls01.spr	ma_014_hr_ds02.spr	ma_014_hr_ds01.spr	ma_014_hr_ds01.spr	ma_014_hr_ew.spr	ma_014_hr_sw.spr	ma_014_hr_lw.spr	ma_014_hr_dw.spr	ma_014_hr_er.spr	ma_014_hr_sr.spr	ma_014_hr_lr.spr	ma_014_hr_dr.spr	ma_014_hr_eb.spr	ma_014_hr_sb.spr	ma_014_hr_lb.spr	ma_014_hr_db.spr	ma_014_hr_ed.spr	ma_014_hr_sd.spr	ma_014_hr_ld.spr	ma_014_hr_dd.spr	ma_014_hr_ea01.spr	ma_014_hr_ea02.spr	ma_014_hr_sa01.spr	ma_014_hr_sa02.spr	ma_014_hr_la01.spr	ma_014_hr_la02.spr	ma_014_hr_da01.spr	ma_014_hr_da02.spr	ma_014_hr_em.spr	ma_014_hr_sm.spr	ma_014_hr_lm.spr	ma_014_hr_dm.spr	ma_014_hr_zz.spr	ma_014_hr_jp.spr	ma_014_hr_rs01.spr	ma_014_hr_rs01.spr	ma_014_hr_rs01.spr	ma_014_hr_rw.spr	ma_014_hr_rr.spr	ma_014_hr_ra01.spr	ma_014_hr_ra02.spr	ma_014_hr_rm.spr	ma_014_hr_rb.spr	ma_014_hr_rd.spr
helm15																																																				
helm16	ma_016_hr_es02.spr	ma_016_hr_es02.spr	ma_016_hr_es01.spr	ma_016_hr_ss02.spr	ma_016_hr_ss01.spr	ma_016_hr_ss01.spr	ma_016_hr_ls02.spr	ma_016_hr_ls01.spr	ma_016_hr_ls01.spr	ma_016_hr_ds02.spr	ma_016_hr_ds01.spr	ma_016_hr_ds01.spr	ma_016_hr_ew.spr	ma_016_hr_sw.spr	ma_016_hr_lw.spr	ma_016_hr_dw.spr	ma_016_hr_er.spr	ma_016_hr_sr.spr	ma_016_hr_lr.spr	ma_016_hr_dr.spr	ma_016_hr_eb.spr	ma_016_hr_sb.spr	ma_016_hr_lb.spr	ma_016_hr_db.spr	ma_016_hr_ed.spr	ma_016_hr_sd.spr	ma_016_hr_ld.spr	ma_016_hr_dd.spr	ma_016_hr_ea01.spr	ma_016_hr_ea02.spr	ma_016_hr_sa01.spr	ma_016_hr_sa02.spr	ma_016_hr_la01.spr	ma_016_hr_la02.spr	ma_016_hr_da01.spr	ma_016_hr_da02.spr	ma_016_hr_em.spr	ma_016_hr_sm.spr	ma_016_hr_lm.spr	ma_016_hr_dm.spr	ma_016_hr_zz.spr	ma_016_hr_jp.spr	ma_016_hr_rs01.spr	ma_016_hr_rs01.spr	ma_016_hr_rs01.spr	ma_016_hr_rw.spr	ma_016_hr_rr.spr	ma_016_hr_ra01.spr	ma_016_hr_ra02.spr	ma_016_hr_rm.spr	ma_016_hr_rb.spr	ma_016_hr_rd.spr
helm17	ma_017_hr_es02.spr	ma_017_hr_es02.spr	ma_017_hr_es01.spr	ma_017_hr_ss02.spr	ma_017_hr_ss01.spr	ma_017_hr_ss01.spr	ma_017_hr_ls02.spr	ma_017_hr_ls01.spr	ma_017_hr_ls01.spr	ma_017_hr_ds02.spr	ma_017_hr_ds01.spr	ma_017_hr_ds01.spr	ma_017_hr_ew.spr	ma_017_hr_sw.spr	ma_017_hr_lw.spr	ma_017_hr_dw.spr	ma_017_hr_er.spr	ma_017_hr_sr.spr	ma_017_hr_lr.spr	ma_017_hr_dr.spr	ma_017_hr_eb.spr	ma_017_hr_sb.spr	ma_017_hr_lb.spr	ma_017_hr_db.spr	ma_017_hr_ed.spr	ma_017_hr_sd.spr	ma_017_hr_ld.spr	ma_017_hr_dd.spr	ma_017_hr_ea01.spr	ma_017_hr_ea02.spr	ma_017_hr_sa01.spr	ma_017_hr_sa02.spr	ma_017_hr_la01.spr	ma_017_hr_la02.spr	ma_017_hr_da01.spr	ma_017_hr_da02.spr	ma_017_hr_em.spr	ma_017_hr_sm.spr	ma_017_hr_lm.spr	ma_017_hr_dm.spr	ma_017_hr_zz.spr	ma_017_hr_jp.spr	ma_017_hr_rs01.spr	ma_017_hr_rs01.spr	ma_017_hr_rs01.spr	ma_017_hr_rw.spr	ma_017_hr_rr.spr	ma_017_hr_ra01.spr	ma_017_hr_ra02.spr	ma_017_hr_rm.spr	ma_017_hr_rb.spr	ma_017_hr_rd.spr
helm18																																																				
helm19																																																				
helm20																																																				
helm21																																																				
helm22																																																				
helm23																																																				
helm24																																																				
helm25																																																				
helm26																																																				
helm27																																																				
helm28																																																				
helm29																																																				
helm30																																																				
helm31	ma_031_hr_es02.spr	ma_031_hr_es02.spr	ma_031_hr_es01.spr	ma_031_hr_ss02.spr	ma_031_hr_ss01.spr	ma_031_hr_ss01.spr	ma_031_hr_ls02.spr	ma_031_hr_ls01.spr	ma_031_hr_ls01.spr	ma_031_hr_ds02.spr	ma_031_hr_ds01.spr	ma_031_hr_ds01.spr	ma_031_hr_ew.spr	ma_031_hr_sw.spr	ma_031_hr_lw.spr	ma_031_hr_dw.spr	ma_031_hr_er.spr	ma_031_hr_sr.spr	ma_031_hr_lr.spr	ma_031_hr_dr.spr	ma_031_hr_eb.spr	ma_031_hr_sb.spr	ma_031_hr_lb.spr	ma_031_hr_db.spr	ma_031_hr_ed.spr	ma_031_hr_sd.spr	ma_031_hr_ld.spr	ma_031_hr_dd.spr	ma_031_hr_ea01.spr	ma_031_hr_ea02.spr	ma_031_hr_sa01.spr	ma_031_hr_sa02.spr	ma_031_hr_la01.spr	ma_031_hr_la02.spr	ma_031_hr_da01.spr	ma_031_hr_da02.spr	ma_031_hr_em.spr	ma_031_hr_sm.spr	ma_031_hr_lm.spr	ma_031_hr_dm.spr	ma_031_hr_zz.spr	ma_031_hr_jp.spr	ma_031_hr_rs01.spr	ma_031_hr_rs01.spr	ma_031_hr_rs01.spr	ma_031_hr_rw.spr	ma_031_hr_rr.spr	ma_031_hr_ra01.spr	ma_031_hr_ra02.spr	ma_031_hr_rm.spr	ma_031_hr_rb.spr	ma_031_hr_rd.spr
helm32	ma_032_hr_es02.spr	ma_032_hr_es02.spr	ma_032_hr_es01.spr	ma_032_hr_ss02.spr	ma_032_hr_ss01.spr	ma_032_hr_ss01.spr	ma_032_hr_ls02.spr	ma_032_hr_ls01.spr	ma_032_hr_ls01.spr	ma_032_hr_ds02.spr	ma_032_hr_ds01.spr	ma_032_hr_ds01.spr	ma_032_hr_ew.spr	ma_032_hr_sw.spr	ma_032_hr_lw.spr	ma_032_hr_dw.spr	ma_032_hr_er.spr	ma_032_hr_sr.spr	ma_032_hr_lr.spr	ma_032_hr_dr.spr	ma_032_hr_eb.spr	ma_032_hr_sb.spr	ma_032_hr_lb.spr	ma_032_hr_db.spr	ma_032_hr_ed.spr	ma_032_hr_sd.spr	ma_032_hr_ld.spr	ma_032_hr_dd.spr	ma_032_hr_ea01.spr	ma_032_hr_ea02.spr	ma_032_hr_sa01.spr	ma_032_hr_sa02.spr	ma_032_hr_la01.spr	ma_032_hr_la02.spr	ma_032_hr_da01.spr	ma_032_hr_da02.spr	ma_032_hr_em.spr	ma_032_hr_sm.spr	ma_032_hr_lm.spr	ma_032_hr_dm.spr	ma_032_hr_zz.spr	ma_032_hr_jp.spr	ma_032_hr_rs01.spr	ma_032_hr_rs01.spr	ma_032_hr_rs01.spr	ma_032_hr_rw.spr	ma_032_hr_rr.spr	ma_032_hr_ra01.spr	ma_032_hr_ra02.spr	ma_032_hr_rm.spr	ma_032_hr_rb.spr	ma_032_hr_rd.spr
helm33																																																				
helm34																																																				
helm35																																																				
helm36																																																				
helm37																																																				
helm38																																																				
helm39	ma_039_hr_es02.spr	ma_039_hr_es02.spr	ma_039_hr_es01.spr	ma_039_hr_ss02.spr	ma_039_hr_ss01.spr	ma_039_hr_ss01.spr	ma_039_hr_ls02.spr	ma_039_hr_ls01.spr	ma_039_hr_ls01.spr	ma_039_hr_ds02.spr	ma_039_hr_ds01.spr	ma_039_hr_ds01.spr	ma_039_hr_ew.spr	ma_039_hr_sw.spr	ma_039_hr_lw.spr	ma_039_hr_dw.spr	ma_039_hr_er.spr	ma_039_hr_sr.spr	ma_039_hr_lr.spr	ma_039_hr_dr.spr	ma_039_hr_eb.spr	ma_039_hr_sb.spr	ma_039_hr_lb.spr	ma_039_hr_db.spr	ma_039_hr_ed.spr	ma_039_hr_sd.spr	ma_039_hr_ld.spr	ma_039_hr_dd.spr	ma_039_hr_ea01.spr	ma_039_hr_ea02.spr	ma_039_hr_sa01.spr	ma_039_hr_sa02.spr	ma_039_hr_la01.spr	ma_039_hr_la02.spr	ma_039_hr_da01.spr	ma_039_hr_da02.spr	ma_039_hr_em.spr	ma_039_hr_sm.spr	ma_039_hr_lm.spr	ma_039_hr_dm.spr	ma_039_hr_zz.spr	ma_039_hr_jp.spr	ma_039_hr_rs01.spr	ma_039_hr_rs01.spr	ma_039_hr_rs01.spr	ma_039_hr_rw.spr	ma_039_hr_rr.spr	ma_039_hr_ra01.spr	ma_039_hr_ra02.spr	ma_039_hr_rm.spr	ma_039_hr_rb.spr	ma_039_hr_rd.spr
helm40																																																				
helm41																																																				
helm42																																																				
helm43																																																				
helm44	ma_044_hr_es02.spr	ma_044_hr_es02.spr	ma_044_hr_es01.spr	ma_044_hr_ss02.spr	ma_044_hr_ss01.spr	ma_044_hr_ss01.spr	ma_044_hr_ls02.spr	ma_044_hr_ls01.spr	ma_044_hr_ls01.spr	ma_044_hr_ds02.spr	ma_044_hr_ds01.spr	ma_044_hr_ds01.spr	ma_044_hr_ew.spr	ma_044_hr_sw.spr	ma_044_hr_lw.spr	ma_044_hr_dw.spr	ma_044_hr_er.spr	ma_044_hr_sr.spr	ma_044_hr_lr.spr	ma_044_hr_dr.spr	ma_044_hr_eb.spr	ma_044_hr_sb.spr	ma_044_hr_lb.spr	ma_044_hr_db.spr	ma_044_hr_ed.spr	ma_044_hr_sd.spr	ma_044_hr_ld.spr	ma_044_hr_dd.spr	ma_044_hr_ea01.spr	ma_044_hr_ea02.spr	ma_044_hr_sa01.spr	ma_044_hr_sa02.spr	ma_044_hr_la01.spr	ma_044_hr_la02.spr	ma_044_hr_da01.spr	ma_044_hr_da02.spr	ma_044_hr_em.spr	ma_044_hr_sm.spr	ma_044_hr_lm.spr	ma_044_hr_dm.spr	ma_044_hr_zz.spr	ma_044_hr_jp.spr	ma_044_hr_rs01.spr	ma_044_hr_rs01.spr	ma_044_hr_rs01.spr	ma_044_hr_rw.spr	ma_044_hr_rr.spr	ma_044_hr_ra01.spr	ma_044_hr_ra02.spr	ma_044_hr_rm.spr	ma_044_hr_rb.spr	ma_044_hr_rd.spr
helm45																																																				
