EqName	FreeNormalStand	FreeSpecialStand	FreeFightStand	MeleeWNormalStand	MeleeWSpecialStand	MeleeWFightStand	RangeWNormalStand	RangeWSpecialStand	RangeWFightStand	DoubleWNormalStand	DoubleWSpecialStand	DoubleWFightStand	FreeWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	FreeRun	MeleeWRun	RangeWRun	DoubleWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	FreeAttack	DartThrow	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SitDown	JumpFly	RideNormalStand	RideSepcialStand	RideFightStand	RideWalk	RideRun	RidePuncture	RideCut	RideMagic	RideWound	RideDie
mantle10	pf011_es02.spr	pf011_es02.spr	pf011_es01.spr	pf011_ss02.spr	pf011_ss01.spr	pf011_ss01.spr	pf011_ls02.spr	pf011_ls01.spr	pf011_ls01.spr	pf011_ds02.spr	pf011_ds01.spr	pf011_ds01.spr	pf011_ew.spr	pf011_sw.spr	pf011_lw.spr	pf011_dw.spr	pf011_er.spr	pf011_sr.spr	pf011_lr.spr	pf011_dr.spr	pf011_eb.spr	pf011_sb.spr	pf011_lb.spr	pf011_db.spr	pf011_ed.spr	pf011_sd.spr	pf011_ld.spr	pf011_dd.spr	pf011_ea01.spr	pf011_ea02.spr	pf011_sa01.spr	pf011_sa02.spr	pf011_la01.spr	pf011_la02.spr	pf011_da01.spr	pf011_da02.spr	pf011_em.spr	pf011_sm.spr	pf011_lm.spr	pf011_dm.spr	pf011_zz.spr	pf011_jp.spr	pf011_rs01.spr	pf011_rs01.spr	pf011_rs01.spr	pf011_rw.spr	pf011_rr.spr	pf011_ra01.spr	pf011_ra02.spr	pf011_rm.spr	pf011_rb.spr	pf011_rd.spr
mantle11	vipwind_01_es02.spr	vipwind_01_es02.spr	vipwind_01_es01.spr	vipwind_01_ss02.spr	vipwind_01_ss01.spr	vipwind_01_ss01.spr	vipwind_01_ls02.spr	vipwind_01_ls01.spr	vipwind_01_ls01.spr	vipwind_01_ds02.spr	vipwind_01_ds01.spr	vipwind_01_ds01.spr	vipwind_01_ew.spr	vipwind_01_sw.spr	vipwind_01_lw.spr	vipwind_01_dw.spr	vipwind_01_er.spr	vipwind_01_sr.spr	vipwind_01_lr.spr	vipwind_01_dr.spr	vipwind_01_eb.spr	vipwind_01_sb.spr	vipwind_01_lb.spr	vipwind_01_db.spr	vipwind_01_ed.spr	vipwind_01_sd.spr	vipwind_01_ld.spr	vipwind_01_dd.spr	vipwind_01_ea01.spr	vipwind_01_ea02.spr	vipwind_01_sa01.spr	vipwind_01_sa02.spr	vipwind_01_la01.spr	vipwind_01_la02.spr	vipwind_01_da01.spr	vipwind_01_da02.spr	vipwind_01_em.spr	vipwind_01_sm.spr	vipwind_01_lm.spr	vipwind_01_dm.spr	vipwind_01_zz.spr	vipwind_01_jp.spr	vipwind_01_rs01.spr	vipwind_01_rs01.spr	vipwind_01_rs01.spr	vipwind_01_rw.spr	vipwind_01_rr.spr	vipwind_01_ra01.spr	vipwind_01_ra02.spr	vipwind_01_rm.spr	vipwind_01_rb.spr	vipwind_01_rd.spr
mantle12	pf_002a_es02.spr	pf_002a_es02.spr	pf_002a_es01.spr	pf_002a_ss02.spr	pf_002a_ss01.spr	pf_002a_ss01.spr	pf_002a_ls02.spr	pf_002a_ls01.spr	pf_002a_ls01.spr	pf_002a_ds02.spr	pf_002a_ds01.spr	pf_002a_ds01.spr	pf_002a_ew.spr	pf_002a_sw.spr	pf_002a_lw.spr	pf_002a_dw.spr	pf_002a_er.spr	pf_002a_sr.spr	pf_002a_lr.spr	pf_002a_dr.spr	pf_002a_eb.spr	pf_002a_sb.spr	pf_002a_lb.spr	pf_002a_db.spr	pf_002a_ed.spr	pf_002a_sd.spr	pf_002a_ld.spr	pf_002a_dd.spr	pf_002a_ea01.spr	pf_002a_ea02.spr	pf_002a_sa01.spr	pf_002a_sa02.spr	pf_002a_la01.spr	pf_002a_la02.spr	pf_002a_da01.spr	pf_002a_da02.spr	pf_002a_em.spr	pf_002a_sm.spr	pf_002a_lm.spr	pf_002a_dm.spr	pf_002a_zz.spr	pf_002a_jp.spr	pf_002a_rs01.spr	pf_002a_rs01.spr	pf_002a_rs01.spr	pf_002a_rw.spr	pf_002a_rr.spr	pf_002a_ra01.spr	pf_002a_ra02.spr	pf_002a_rm.spr	pf_002a_rb.spr	pf_002a_rd.spr
mantle13	..\female\xianhua_da_es02.spr	..\female\xianhua_da_es02.spr	..\female\xianhua_da_es01.spr	..\female\xianhua_da_ss02.spr	..\female\xianhua_da_ss01.spr	..\female\xianhua_da_ss01.spr	..\female\xianhua_da_ls02.spr	..\female\xianhua_da_ls01.spr	..\female\xianhua_da_ls01.spr	..\female\xianhua_da_ds02.spr	..\female\xianhua_da_ds01.spr	..\female\xianhua_da_ds01.spr	..\female\xianhua_da_ew.spr	..\female\xianhua_da_sw.spr	..\female\xianhua_da_lw.spr	..\female\xianhua_da_dw.spr	..\female\xianhua_da_er.spr	..\female\xianhua_da_sr.spr	..\female\xianhua_da_lr.spr	..\female\xianhua_da_dr.spr	..\female\xianhua_da_eb.spr	..\female\xianhua_da_sb.spr	..\female\xianhua_da_lb.spr	..\female\xianhua_da_db.spr	..\female\xianhua_da_ed.spr	..\female\xianhua_da_sd.spr	..\female\xianhua_da_ld.spr	..\female\xianhua_da_dd.spr	..\female\xianhua_da_ea01.spr	..\female\xianhua_da_ea02.spr	..\female\xianhua_da_sa01.spr	..\female\xianhua_da_sa02.spr	..\female\xianhua_da_la01.spr	..\female\xianhua_da_la02.spr	..\female\xianhua_da_da01.spr	..\female\xianhua_da_da02.spr	..\female\xianhua_da_em.spr	..\female\xianhua_da_sm.spr	..\female\xianhua_da_lm.spr	..\female\xianhua_da_dm.spr	..\female\xianhua_da_zz.spr	..\female\xianhua_da_jp.spr	..\female\xianhua_da_rs01.spr	..\female\xianhua_da_rs01.spr	..\female\xianhua_da_rs01.spr	..\female\xianhua_da_rw.spr	..\female\xianhua_da_rr.spr	..\female\xianhua_da_ra01.spr	..\female\xianhua_da_ra02.spr	..\female\xianhua_da_rm.spr	..\female\xianhua_da_rb.spr	..\female\xianhua_da_rd.spr
mantle14	..\female\xianhua_zhong_es02.spr	..\female\xianhua_zhong_es02.spr	..\female\xianhua_zhong_es01.spr	..\female\xianhua_zhong_ss02.spr	..\female\xianhua_zhong_ss01.spr	..\female\xianhua_zhong_ss01.spr	..\female\xianhua_zhong_ls02.spr	..\female\xianhua_zhong_ls01.spr	..\female\xianhua_zhong_ls01.spr	..\female\xianhua_zhong_ds02.spr	..\female\xianhua_zhong_ds01.spr	..\female\xianhua_zhong_ds01.spr	..\female\xianhua_zhong_ew.spr	..\female\xianhua_zhong_sw.spr	..\female\xianhua_zhong_lw.spr	..\female\xianhua_zhong_dw.spr	..\female\xianhua_zhong_er.spr	..\female\xianhua_zhong_sr.spr	..\female\xianhua_zhong_lr.spr	..\female\xianhua_zhong_dr.spr	..\female\xianhua_zhong_eb.spr	..\female\xianhua_zhong_sb.spr	..\female\xianhua_zhong_lb.spr	..\female\xianhua_zhong_db.spr	..\female\xianhua_zhong_ed.spr	..\female\xianhua_zhong_sd.spr	..\female\xianhua_zhong_ld.spr	..\female\xianhua_zhong_dd.spr	..\female\xianhua_zhong_ea01.spr	..\female\xianhua_zhong_ea02.spr	..\female\xianhua_zhong_sa01.spr	..\female\xianhua_zhong_sa02.spr	..\female\xianhua_zhong_la01.spr	..\female\xianhua_zhong_la02.spr	..\female\xianhua_zhong_da01.spr	..\female\xianhua_zhong_da02.spr	..\female\xianhua_zhong_em.spr	..\female\xianhua_zhong_sm.spr	..\female\xianhua_zhong_lm.spr	..\female\xianhua_zhong_dm.spr	..\female\xianhua_zhong_zz.spr	..\female\xianhua_zhong_jp.spr	..\female\xianhua_zhong_rs01.spr	..\female\xianhua_zhong_rs01.spr	..\female\xianhua_zhong_rs01.spr	..\female\xianhua_zhong_rw.spr	..\female\xianhua_zhong_rr.spr	..\female\xianhua_zhong_ra01.spr	..\female\xianhua_zhong_ra02.spr	..\female\xianhua_zhong_rm.spr	..\female\xianhua_zhong_rb.spr	..\female\xianhua_zhong_rd.spr
mantle15	..\female\xianhua_xiao_es02.spr	..\female\xianhua_xiao_es02.spr	..\female\xianhua_xiao_es01.spr	..\female\xianhua_xiao_ss02.spr	..\female\xianhua_xiao_ss01.spr	..\female\xianhua_xiao_ss01.spr	..\female\xianhua_xiao_ls02.spr	..\female\xianhua_xiao_ls01.spr	..\female\xianhua_xiao_ls01.spr	..\female\xianhua_xiao_ds02.spr	..\female\xianhua_xiao_ds01.spr	..\female\xianhua_xiao_ds01.spr	..\female\xianhua_xiao_ew.spr	..\female\xianhua_xiao_sw.spr	..\female\xianhua_xiao_lw.spr	..\female\xianhua_xiao_dw.spr	..\female\xianhua_xiao_er.spr	..\female\xianhua_xiao_sr.spr	..\female\xianhua_xiao_lr.spr	..\female\xianhua_xiao_dr.spr	..\female\xianhua_xiao_eb.spr	..\female\xianhua_xiao_sb.spr	..\female\xianhua_xiao_lb.spr	..\female\xianhua_xiao_db.spr	..\female\xianhua_xiao_ed.spr	..\female\xianhua_xiao_sd.spr	..\female\xianhua_xiao_ld.spr	..\female\xianhua_xiao_dd.spr	..\female\xianhua_xiao_ea01.spr	..\female\xianhua_xiao_ea02.spr	..\female\xianhua_xiao_sa01.spr	..\female\xianhua_xiao_sa02.spr	..\female\xianhua_xiao_la01.spr	..\female\xianhua_xiao_la02.spr	..\female\xianhua_xiao_da01.spr	..\female\xianhua_xiao_da02.spr	..\female\xianhua_xiao_em.spr	..\female\xianhua_xiao_sm.spr	..\female\xianhua_xiao_lm.spr	..\female\xianhua_xiao_dm.spr	..\female\xianhua_xiao_zz.spr	..\female\xianhua_xiao_jp.spr	..\female\xianhua_xiao_rs01.spr	..\female\xianhua_xiao_rs01.spr	..\female\xianhua_xiao_rs01.spr	..\female\xianhua_xiao_rw.spr	..\female\xianhua_xiao_rr.spr	..\female\xianhua_xiao_ra01.spr	..\female\xianhua_xiao_ra02.spr	..\female\xianhua_xiao_rm.spr	..\female\xianhua_xiao_rb.spr	..\female\xianhua_xiao_rd.spr
mantle16																																																				
mantle17																																																				
mantle18																																																				
mantle19																																																				
mantle20																																																				
mantle21																																																				
mantle22																																																				
mantle23																																																				
mantle24																																																				
mantle25																																																				
mantle26																																																				
mantle27																																																				
mantle28																																																				
mantle29																																																				
mantle30																																																				
mantle31																																																				
